cxn,num_attr,position,syn_comp,sem_rel,person,num_pp,gender,style,Noun
w,1,na,na,attr,2,pl,na,lit,thought
w,1,na,na,attr,2,pl,na,lit,thought
w,2,l,o,attr,2,pl,na,lit,thought
w,1,na,o,attr,2,pl,na,news,thought
w,1,na,s,attr,2,pl,na,news,thought
w,1,na,o,attr,2,pl,na,news,thought
w,1,na,o,attr,2,pl,na,news,thought
w,1,na,o,attr,2,pl,na,news,thought
w,2,l,o,attr,3,pl,m,lit,thought
w,1,na,o,attr,3,pl,m,lit,thought
w,1,na,s,attr,3,pl,m,lit,thought
w,1,na,o,attr,3,pl,m,lit,thought
w,1,na,o,attr,3,pl,m,lit,thought
w,1,na,o,attr,3,pl,m,news,thought
w,1,na,na,attr,3,pl,m,news,thought
w,1,na,o,attr,3,pl,m,news,thought
w,1,na,na,attr,3,pl,m,news,thought
w,1,na,o,attr,3,pl,f,lit,thought
w,1,na,o,attr,3,pl,f,lit,thought
w,1,na,s,attr,3,pl,f,lit,thought
w,1,na,o,attr,3,pl,f,lit,thought
w,2,l,o,attr,3,pl,f,lit,thought
w,1,na,o,attr,3,pl,f,news,thought
w,1,na,o,attr,3,pl,f,news,thought
w,1,na,o,attr,3,pl,f,news,thought
w,1,na,na,attr,3,pl,f,news,thought
w,1,na,s,attr,3,pl,f,news,thought
wo,m,l,o,attr,1,sing,na,lit,thought
wo,m,l,o,attr,1,sing,na,lit,thought
wo,1,na,na,attr,1,sing,na,news,thought
wo,m,l,o,attr,1,sing,na,news,thought
wo,1,na,o,attr,1,sing,na,news,thought
wo,1,na,s,attr,2,sing,na,lit,thought
wo,1,na,na,attr,2,sing,na,lit,thought
wo,1,na,s,attr,2,sing,na,lit,thought
wo,2,l,o,attr,2,sing,na,lit,thought
wo,1,na,s,attr,2,sing,na,news,thought
wo,1,na,s,attr,2,sing,na,news,thought
wo,1,na,na,attr,2,sing,na,news,thought
wo,1,na,na,attr,2,sing,na,news,thought
wo,1,na,na,attr,2,sing,na,news,thought
wo,1,na,s,attr,3,sing,m,lit,thought
wo,2,l,o,attr,3,sing,m,lit,thought
wo,1,na,na,attr,3,sing,m,news,thought
wo,1,na,na,attr,3,sing,m,news,thought
wo,1,na,o,attr,3,sing,m,news,thought
wo,1,na,o,attr,3,sing,m,news,thought
wo,1,na,s,attr,3,sing,m,news,thought
wo,1,na,s,attr,3,sing,f,lit,thought
wo,1,na,s,attr,3,sing,f,lit,thought
wo,m,l,s,attr,3,sing,f,lit,thought
wo,1,na,s,attr,3,sing,f,lit,thought
wo,2,l,o,attr,3,sing,f,news,thought
wo,1,na,o,attr,3,sing,f,news,thought
wo,1,na,s,attr,3,sing,f,news,thought
wo,1,na,o,attr,1,pl,na,lit,thought
wo,1,na,s,attr,1,pl,na,lit,thought
wo,1,na,o,attr,1,pl,na,lit,thought
wo,1,na,s,attr,1,pl,na,lit,thought
wo,m,l,o,attr,1,pl,na,lit,thought
wo,2,l,o,attr,1,pl,na,news,thought
wo,1,na,na,attr,1,pl,na,news,thought
wo,1,na,s,attr,1,pl,na,news,thought
wo,1,na,o,attr,1,pl,na,news,thought
wo,m,l,o,attr,2,pl,na,lit,thought
wo,1,na,o,attr,2,pl,na,news,thought
wo,1,na,s,attr,2,pl,na,news,thought
wo,1,na,na,attr,2,pl,na,news,thought
wo,1,na,s,attr,2,pl,na,news,thought
wo,1,na,o,attr,3,pl,m,lit,thought
wo,m,l,na,attr,3,pl,m,lit,thought
wo,1,na,na,attr,3,pl,m,lit,thought
wo,m,l,s,attr,3,pl,m,lit,thought
wo,2,l,o,attr,3,pl,m,news,thought
wo,1,na,na,attr,3,pl,m,news,thought
wo,2,l,o,attr,3,pl,m,news,thought
wo,1,na,s,attr,3,pl,m,news,thought
wo,1,na,na,attr,3,pl,m,news,thought
wo,1,na,s,attr,3,pl,f,lit,thought
wo,m,l,o,attr,3,pl,f,lit,thought
wo,2,l,o,attr,3,pl,f,news,thought
wo,2,l,o,attr,3,pl,f,news,thought
wo,1,na,o,attr,3,pl,f,news,thought
wo,1,na,na,attr,3,pl,f,news,thought
wo,2,l,o,attr,3,pl,f,news,thought
w,1,na,o,attr,1,sing,na,lit,life
w,1,na,o,attr,1,sing,na,lit,life
w,1,na,o,attr,1,sing,na,lit,life
w,1,na,o,attr,1,sing,na,lit,life
w,1,na,o,attr,1,sing,na,lit,life
w,1,na,s,attr,1,sing,na,news,life
w,1,na,s,attr,1,sing,na,news,life
w,1,na,s,attr,1,sing,na,news,life
w,2,l,o,attr,1,sing,na,news,life
w,1,na,o,attr,1,sing,na,news,life
w,1,na,o,attr,2,sing,na,lit,life
w,1,na,o,attr,2,sing,na,lit,life
w,1,na,o,attr,2,sing,na,lit,life
w,1,na,o,attr,2,sing,na,lit,life
w,2,l,o,attr,2,sing,na,lit,life
w,1,na,s,attr,2,sing,na,news,life
w,1,na,s,attr,2,sing,na,news,life
w,1,na,na,attr,2,sing,na,news,life
w,1,na,o,attr,2,sing,na,news,life
w,1,na,o,attr,2,sing,na,news,life
w,1,na,s,attr,3,sing,m,lit,life
w,1,na,o,attr,3,sing,m,lit,life
w,1,na,s,attr,3,sing,m,lit,life
w,1,na,na,attr,3,sing,m,lit,life
w,1,na,o,attr,3,sing,m,lit,life
w,1,na,s,attr,3,sing,m,news,life
w,1,na,o,attr,3,sing,m,news,life
w,1,na,o,attr,3,sing,m,news,life
w,1,na,o,attr,3,sing,m,news,life
w,1,na,o,attr,3,sing,m,news,life
w,1,na,o,attr,3,sing,f,lit,life
w,1,na,o,attr,3,sing,f,lit,life
w,1,na,s,attr,3,sing,f,lit,life
w,1,na,o,attr,3,sing,f,lit,life
w,1,na,o,attr,3,sing,f,lit,life
w,1,na,o,attr,3,sing,f,news,life
w,1,na,o,attr,3,sing,f,news,life
w,1,na,o,attr,3,sing,f,news,life
w,1,na,o,attr,3,sing,f,news,life
w,1,na,o,attr,3,sing,f,news,life
w,1,na,o,attr,1,pl,na,lit,life
w,1,na,s,attr,1,pl,na,lit,life
w,1,na,o,attr,1,pl,na,lit,life
w,1,na,o,attr,1,pl,na,lit,life
w,1,na,o,attr,1,pl,na,lit,life
w,1,na,o,attr,1,pl,na,news,life
w,1,na,o,attr,1,pl,na,news,life
w,1,na,o,attr,1,pl,na,news,life
w,1,na,na,attr,1,pl,na,news,life
w,1,na,o,attr,1,pl,na,news,life
w,1,na,o,attr,2,pl,na,lit,life
w,1,na,o,attr,2,pl,na,lit,life
w,1,na,o,attr,2,pl,na,lit,life
w,1,na,o,attr,2,pl,na,lit,life
w,1,na,s,attr,2,pl,na,lit,life
w,1,na,o,attr,2,pl,na,news,life
w,1,na,s,attr,2,pl,na,news,life
w,1,na,o,attr,2,pl,na,news,life
w,1,na,na,attr,2,pl,na,news,life
w,1,na,o,attr,2,pl,na,news,life
w,1,na,o,attr,3,pl,m,lit,life
w,1,na,o,attr,3,pl,m,lit,life
w,1,na,o,attr,3,pl,m,lit,life
w,1,na,o,attr,3,pl,m,lit,life
w,1,na,o,attr,3,pl,m,lit,life
w,1,na,o,attr,3,pl,m,news,life
w,1,na,o,attr,3,pl,m,news,life
w,1,na,o,attr,3,pl,m,news,life
w,1,na,o,attr,3,pl,m,news,life
w,1,na,o,attr,3,pl,m,news,life
w,1,na,o,attr,3,pl,f,lit,life
w,1,na,o,attr,3,pl,f,lit,life
w,1,na,o,attr,3,pl,f,lit,life
w,1,na,s,attr,3,pl,f,lit,life
w,1,na,o,attr,3,pl,f,lit,life
w,1,na,o,attr,3,pl,f,news,life
w,1,na,o,attr,3,pl,f,news,life
w,1,na,o,attr,3,pl,f,news,life
w,1,na,o,attr,3,pl,f,news,life
w,1,na,o,attr,3,pl,f,news,life
wo,1,na,o,attr,1,sing,na,lit,life
wo,m,l,o,attr,2,sing,na,lit,life
wo,m,l,o,attr,2,sing,na,lit,life
wo,1,na,o,attr,2,sing,na,lit,life
wo,2,l,o,attr,2,sing,na,news,life
wo,1,na,o,attr,2,sing,na,news,life
wo,1,na,na,attr,2,sing,na,news,life
wo,m,l,o,attr,2,sing,na,news,life
wo,m,l,o,attr,3,sing,m,lit,life
wo,m,l,o,attr,3,sing,m,lit,life
wo,m,l,o,attr,3,sing,m,lit,life
wo,m,l,o,attr,3,sing,m,lit,life
wo,m,l,o,attr,3,sing,m,lit,life
wo,1,na,o,attr,3,sing,m,news,life
wo,m,l,o,attr,3,sing,m,news,life
wo,m,l,o,attr,3,sing,m,news,life
wo,m,l,o,attr,3,sing,m,news,life
wo,1,na,s,attr,3,sing,f,lit,life
wo,1,na,s,attr,3,sing,f,lit,life
wo,1,na,na,attr,3,sing,f,news,life
wo,m,l,o,attr,3,sing,f,news,life
wo,m,l,o,attr,3,sing,f,news,life
wo,1,na,o,attr,1,pl,na,lit,life
wo,1,na,s,attr,1,pl,na,lit,life
wo,1,na,s,attr,1,pl,na,lit,life
wo,m,l,o,attr,1,pl,na,news,life
wo,m,l,o,attr,1,pl,na,news,life
wo,1,na,na,attr,1,pl,na,news,life
wo,2,l,o,attr,2,pl,na,lit,life
wo,2,l,o,attr,2,pl,na,lit,life
wo,1,na,o,attr,2,pl,na,news,life
wo,m,l,o,attr,2,pl,na,news,life
wo,m,l,s,attr,3,pl,m,lit,life
wo,1,na,o,attr,3,pl,m,lit,life
wo,2,l,o,attr,3,pl,m,lit,life
wo,2,l,o,attr,3,pl,m,lit,life
wo,m,l,o,attr,3,pl,m,lit,life
wo,2,l,o,attr,3,pl,f,news,life
wo,m,l,o,attr,3,pl,f,news,life
wo,1,na,na,attr,3,pl,f,news,life
wo,1,na,s,attr,3,pl,f,news,life
w,1,na,na,attr,1,sing,na,lit,mind
w,1,na,o,attr,1,sing,na,lit,mind
w,1,na,o,attr,1,sing,na,lit,mind
w,1,na,o,attr,1,sing,na,lit,mind
w,1,na,o,attr,1,sing,na,lit,mind
w,1,na,o,attr,1,sing,na,news,mind
w,1,na,o,attr,1,sing,na,news,mind
w,1,na,o,attr,1,sing,na,news,mind
w,1,na,o,attr,1,sing,na,news,mind
w,1,na,o,attr,2,sing,na,lit,mind
w,1,na,o,attr,2,sing,na,lit,mind
w,1,na,o,attr,2,sing,na,lit,mind
w,1,na,o,attr,2,sing,na,lit,mind
w,1,na,s,attr,2,sing,na,lit,mind
w,1,na,o,attr,2,sing,na,news,mind
w,1,na,o,attr,2,sing,na,news,mind
w,1,na,na,attr,2,sing,na,news,mind
w,1,na,s,attr,2,sing,na,news,mind
w,1,na,s,attr,2,sing,na,news,mind
w,1,na,s,attr,3,sing,m,lit,mind
w,1,na,o,attr,3,sing,m,lit,mind
w,1,na,o,attr,3,sing,m,lit,mind
w,1,na,o,attr,3,sing,m,lit,mind
w,1,na,o,attr,3,sing,m,lit,mind
w,m,l,s,attr,3,sing,m,news,mind
w,1,na,s,attr,3,sing,m,news,mind
w,1,na,s,attr,3,sing,m,news,mind
w,1,na,o,attr,3,sing,m,news,mind
w,1,na,o,attr,3,sing,m,news,mind
w,1,na,o,attr,3,sing,f,lit,mind
w,1,na,o,attr,3,sing,f,lit,mind
w,1,na,o,attr,3,sing,f,lit,mind
w,1,na,s,attr,3,sing,f,lit,mind
w,1,na,s,attr,3,sing,f,lit,mind
w,1,na,o,attr,3,sing,f,news,mind
w,1,na,na,attr,3,sing,f,news,mind
w,1,na,o,attr,3,sing,f,news,mind
w,1,na,o,attr,3,sing,f,news,mind
w,1,na,s,attr,3,sing,f,news,mind
w,1,na,o,attr,1,pl,na,lit,mind
w,1,na,o,attr,1,pl,na,lit,mind
w,1,na,o,attr,1,pl,na,lit,mind
w,1,na,o,attr,1,pl,na,lit,mind
w,1,na,s,attr,1,pl,na,lit,mind
w,1,na,o,attr,1,pl,na,news,mind
w,1,na,o,attr,1,pl,na,news,mind
w,1,na,o,attr,1,pl,na,news,mind
w,1,na,o,attr,1,pl,na,news,mind
w,1,na,o,attr,1,pl,na,news,mind
w,1,na,o,attr,2,pl,na,lit,mind
w,1,na,s,attr,2,pl,na,lit,mind
w,1,na,na,attr,2,pl,na,lit,mind
w,1,na,na,attr,2,pl,na,lit,mind
w,1,na,o,attr,2,pl,na,lit,mind
w,1,na,s,attr,2,pl,na,news,mind
w,1,na,o,attr,2,pl,na,news,mind
w,1,na,s,attr,2,pl,na,news,mind
w,1,na,o,attr,2,pl,na,news,mind
w,1,na,o,attr,2,pl,na,news,mind
w,1,na,s,attr,3,pl,m,lit,mind
w,1,na,na,attr,3,pl,m,lit,mind
w,1,na,s,attr,3,pl,m,lit,mind
w,1,na,o,attr,3,pl,m,lit,mind
w,1,na,na,attr,3,pl,m,news,mind
w,1,na,na,attr,3,pl,m,news,mind
w,1,na,na,attr,3,pl,m,news,mind
w,1,na,o,attr,3,pl,m,news,mind
w,1,na,s,attr,3,pl,f,lit,mind
w,1,na,o,attr,3,pl,f,lit,mind
w,1,na,s,attr,3,pl,f,lit,mind
w,1,na,s,attr,3,pl,f,lit,mind
w,1,na,o,attr,3,pl,f,news,mind
w,1,na,o,attr,3,pl,f,news,mind
w,1,na,o,attr,3,pl,f,news,mind
w,1,na,o,attr,3,pl,f,news,mind
w,1,na,o,attr,3,pl,f,news,mind
wo,1,na,s,attr,1,sing,na,lit,mind
wo,1,na,s,attr,1,sing,na,lit,mind
wo,1,na,na,attr,1,sing,na,lit,mind
wo,1,na,s,attr,1,sing,na,lit,mind
wo,1,na,s,attr,1,sing,na,lit,mind
wo,m,l,o,attr,1,sing,na,news,mind
wo,m,l,o,attr,1,sing,na,news,mind
wo,m,l,s,attr,1,sing,na,news,mind
wo,m,m,na,attr,1,sing,na,news,mind
wo,m,l,s,attr,2,sing,na,lit,mind
wo,1,na,s,attr,2,sing,na,lit,mind
wo,1,na,s,attr,2,sing,na,lit,mind
wo,m,l,o,attr,2,sing,na,lit,mind
wo,m,l,o,attr,2,sing,na,lit,mind
wo,1,na,o,attr,2,sing,na,news,mind
wo,m,l,o,attr,2,sing,na,news,mind
wo,1,na,o,attr,2,sing,na,news,mind
wo,1,na,s,attr,2,sing,na,news,mind
wo,1,na,s,attr,3,sing,m,lit,mind
wo,1,na,na,attr,3,sing,m,lit,mind
wo,1,na,na,attr,3,sing,m,lit,mind
wo,1,na,na,attr,3,sing,m,lit,mind
wo,1,na,s,attr,3,sing,m,lit,mind
wo,1,na,na,attr,3,sing,m,news,mind
wo,m,l,o,attr,3,sing,m,news,mind
wo,m,l,o,attr,3,sing,m,news,mind
wo,1,na,s,attr,3,sing,m,news,mind
wo,1,na,s,attr,3,sing,f,lit,mind
wo,1,na,na,attr,3,sing,f,lit,mind
wo,1,na,s,attr,3,sing,f,lit,mind
wo,1,na,o,attr,3,sing,f,lit,mind
wo,1,na,na,attr,3,sing,f,lit,mind
wo,m,l,o,attr,3,sing,f,news,mind
wo,1,na,o,attr,3,sing,f,news,mind
wo,2,l,na,attr,3,sing,f,news,mind
wo,m,l,o,attr,3,sing,f,news,mind
wo,1,na,s,attr,1,pl,na,lit,mind
wo,1,na,s,attr,1,pl,na,lit,mind
wo,1,na,na,attr,1,pl,na,lit,mind
wo,2,l,o,attr,1,pl,na,lit,mind
wo,1,na,o,attr,1,pl,na,lit,mind
wo,1,na,s,attr,1,pl,na,news,mind
wo,1,na,o,attr,1,pl,na,news,mind
wo,1,na,s,attr,1,pl,na,news,mind
wo,1,na,s,attr,1,pl,na,news,mind
wo,1,na,s,attr,1,pl,na,news,mind
wo,m,l,o,attr,2,pl,na,lit,mind
wo,m,l,na,attr,2,pl,na,news,mind
wo,1,na,na,attr,2,pl,na,news,mind
wo,1,na,na,attr,2,pl,na,news,mind
wo,1,na,s,attr,2,pl,na,news,mind
wo,1,na,na,attr,2,pl,na,news,mind
wo,1,na,s,attr,3,pl,m,lit,mind
wo,1,na,na,attr,3,pl,m,lit,mind
wo,1,na,s,attr,3,pl,m,lit,mind
wo,2,l,na,attr,3,pl,m,lit,mind
wo,2,l,s,attr,3,pl,m,lit,mind
wo,1,na,na,attr,3,pl,m,news,mind
wo,1,na,na,attr,3,pl,m,news,mind
wo,m,l,na,attr,3,pl,m,news,mind
wo,1,na,o,attr,3,pl,m,news,mind
wo,1,na,s,attr,3,pl,f,lit,mind
wo,1,na,o,attr,3,pl,f,lit,mind
wo,1,na,s,attr,3,pl,f,lit,mind
wo,m,l,o,attr,3,pl,f,news,mind
wo,m,l,s,attr,3,pl,f,news,mind
w,1,na,o,attr,1,sing,na,lit,soul
w,1,na,o,attr,1,sing,na,lit,soul
w,1,na,na,attr,1,sing,na,lit,soul
w,1,na,o,attr,1,sing,na,lit,soul
w,1,na,o,attr,1,sing,na,lit,soul
w,1,na,o,attr,1,sing,na,news,soul
w,1,na,o,attr,1,sing,na,news,soul
w,1,na,o,attr,1,sing,na,news,soul
w,1,na,o,attr,1,sing,na,news,soul
w,1,na,o,attr,1,sing,na,news,soul
w,1,na,o,attr,2,sing,na,lit,soul
w,1,na,o,attr,2,sing,na,lit,soul
w,1,na,o,attr,2,sing,na,lit,soul
w,1,na,o,attr,2,sing,na,lit,soul
w,1,na,o,attr,2,sing,na,lit,soul
w,1,na,o,attr,2,sing,na,news,soul
w,1,na,o,attr,2,sing,na,news,soul
w,1,na,o,attr,2,sing,na,news,soul
w,1,na,o,attr,2,sing,na,news,soul
w,1,na,s,attr,3,sing,m,lit,soul
w,1,na,o,attr,3,sing,m,lit,soul
w,1,na,s,attr,3,sing,m,lit,soul
w,1,na,o,attr,3,sing,m,lit,soul
w,1,na,o,attr,3,sing,m,lit,soul
w,1,na,o,attr,3,sing,m,news,soul
w,1,na,o,attr,3,sing,m,news,soul
w,1,na,o,attr,3,sing,m,news,soul
w,1,na,o,attr,3,sing,m,news,soul
w,1,na,o,attr,3,sing,m,news,soul
w,1,na,o,attr,3,sing,f,lit,soul
w,1,na,o,attr,3,sing,f,lit,soul
w,1,na,na,attr,3,sing,f,lit,soul
w,1,na,o,attr,3,sing,f,lit,soul
w,1,na,o,attr,3,sing,f,lit,soul
w,1,na,o,attr,3,sing,f,news,soul
w,1,na,o,attr,3,sing,f,news,soul
w,1,na,o,attr,3,sing,f,news,soul
w,1,na,o,attr,3,sing,f,news,soul
w,1,na,o,attr,3,sing,f,news,soul
w,1,na,o,attr,1,pl,na,lit,soul
w,1,na,o,attr,1,pl,na,lit,soul
w,1,na,o,attr,1,pl,na,lit,soul
w,1,na,o,attr,1,pl,na,lit,soul
w,1,na,o,attr,1,pl,na,lit,soul
w,1,na,o,attr,1,pl,na,news,soul
w,1,na,o,attr,1,pl,na,news,soul
w,1,na,o,attr,1,pl,na,news,soul
w,1,na,o,attr,1,pl,na,news,soul
w,1,na,o,attr,2,pl,na,lit,soul
w,1,na,na,attr,2,pl,na,lit,soul
w,1,na,na,attr,2,pl,na,lit,soul
w,1,na,o,attr,2,pl,na,lit,soul
w,1,na,o,attr,2,pl,na,lit,soul
w,1,na,o,attr,2,pl,na,news,soul
w,1,na,o,attr,2,pl,na,news,soul
w,1,na,s,attr,2,pl,na,news,soul
w,1,na,s,attr,2,pl,na,news,soul
w,1,na,o,attr,2,pl,na,news,soul
w,1,na,o,attr,3,pl,m,lit,soul
w,1,na,o,attr,3,pl,m,lit,soul
w,1,na,o,attr,3,pl,m,lit,soul
w,1,na,o,attr,3,pl,m,lit,soul
w,1,na,o,attr,3,pl,m,lit,soul
w,1,na,o,attr,3,pl,m,news,soul
w,1,na,o,attr,3,pl,m,news,soul
w,1,na,o,attr,3,pl,m,news,soul
w,1,na,o,attr,3,pl,m,news,soul
w,1,na,o,attr,3,pl,m,news,soul
w,1,na,o,attr,3,pl,f,lit,soul
w,1,na,o,attr,3,pl,f,lit,soul
w,1,na,o,attr,3,pl,f,news,soul
w,2,l,o,attr,3,pl,f,news,soul
w,1,na,o,attr,3,pl,f,news,soul
w,1,na,s,attr,3,pl,f,news,soul
w,1,na,s,attr,3,pl,f,news,soul
wo,1,na,s,attr,1,sing,na,lit,soul
wo,1,na,s,attr,1,sing,na,lit,soul
wo,1,na,o,attr,1,sing,na,lit,soul
wo,2,l,o,attr,1,sing,na,lit,soul
wo,1,na,o,attr,1,sing,na,news,soul
wo,1,na,s,attr,1,sing,na,news,soul
wo,1,na,o,attr,1,sing,na,news,soul
wo,1,na,o,attr,1,sing,na,news,soul
wo,1,na,o,attr,1,sing,na,news,soul
wo,1,na,s,attr,2,sing,na,lit,soul
wo,1,na,o,attr,2,sing,na,lit,soul
wo,1,na,o,attr,2,sing,na,lit,soul
wo,1,na,o,attr,2,sing,na,lit,soul
wo,2,l,o,attr,2,sing,na,lit,soul
wo,2,l,o,attr,2,sing,na,news,soul
wo,2,l,s,attr,2,sing,na,news,soul
wo,2,l,s,attr,2,sing,na,news,soul
wo,1,na,o,attr,3,sing,m,lit,soul
wo,2,l,o,attr,3,sing,m,lit,soul
wo,1,na,o,attr,3,sing,m,lit,soul
wo,1,na,s,attr,3,sing,m,lit,soul
wo,m,l,o,attr,3,sing,m,lit,soul
wo,1,na,o,attr,3,sing,m,news,soul
wo,1,na,o,attr,3,sing,m,news,soul
wo,1,na,o,attr,3,sing,m,news,soul
wo,m,l,o,attr,3,sing,m,news,soul
wo,m,l,o,attr,3,sing,m,news,soul
wo,1,na,o,attr,3,sing,f,lit,soul
wo,1,na,o,attr,3,sing,f,lit,soul
wo,1,na,s,attr,3,sing,f,lit,soul
wo,1,na,o,attr,3,sing,f,lit,soul
wo,1,na,na,attr,3,sing,f,lit,soul
wo,1,na,o,attr,3,sing,f,news,soul
wo,1,na,o,attr,3,sing,f,news,soul
wo,2,l,o,attr,3,sing,f,news,soul
wo,1,na,na,attr,3,sing,f,news,soul
wo,1,na,na,attr,3,sing,f,news,soul
wo,1,na,o,attr,1,pl,na,lit,soul
wo,1,na,s,attr,1,pl,na,lit,soul
wo,m,l,o,attr,1,pl,na,lit,soul
wo,2,l,s,attr,1,pl,na,lit,soul
wo,1,na,na,attr,1,pl,na,lit,soul
wo,1,na,na,attr,1,pl,na,news,soul
wo,1,na,na,attr,1,pl,na,news,soul
wo,2,l,s,attr,1,pl,na,news,soul
wo,2,l,o,attr,1,pl,na,news,soul
wo,2,l,o,attr,1,pl,na,news,soul
wo,2,l,o,attr,2,pl,na,lit,soul
wo,2,l,o,attr,2,pl,na,lit,soul
wo,1,na,na,attr,2,pl,na,lit,soul
wo,m,l,o,attr,2,pl,na,lit,soul
wo,1,na,na,attr,2,pl,na,news,soul
wo,2,l,o,attr,2,pl,na,news,soul
wo,2,l,o,attr,3,pl,m,lit,soul
wo,1,na,na,attr,3,pl,m,lit,soul
wo,m,l,s,attr,3,pl,m,lit,soul
wo,m,l,na,attr,3,pl,m,lit,soul
wo,m,l,s,attr,3,pl,m,lit,soul
wo,1,na,na,attr,3,pl,m,news,soul
wo,1,na,o,attr,3,pl,m,news,soul
wo,1,na,na,attr,3,pl,m,news,soul
wo,1,na,o,attr,3,pl,m,news,soul
wo,1,na,o,attr,3,pl,m,news,soul
wo,2,l,o,attr,3,pl,f,lit,soul
wo,2,l,o,attr,3,pl,f,lit,soul
wo,1,na,na,attr,3,pl,f,news,soul
wo,1,na,na,attr,3,pl,f,news,soul
w,1,na,na,assoc,1,sing,na,lit,country
w,1,na,s,assoc,1,sing,na,lit,country
w,1,na,o,assoc,1,sing,na,lit,country
w,1,na,o,assoc,1,sing,na,lit,country
w,1,na,o,assoc,1,sing,na,lit,country
w,1,na,o,assoc,1,sing,na,news,country
w,1,na,o,assoc,1,sing,na,news,country
w,1,na,o,assoc,1,sing,na,news,country
w,1,na,s,assoc,1,sing,na,news,country
w,1,na,na,assoc,1,sing,na,news,country
w,1,na,na,assoc,2,sing,na,lit,country
w,1,na,o,assoc,2,sing,na,lit,country
w,1,na,o,assoc,2,sing,na,lit,country
w,1,na,s,assoc,2,sing,na,lit,country
w,1,na,s,assoc,2,sing,na,lit,country
w,1,na,o,assoc,2,sing,na,news,country
w,1,na,o,assoc,2,sing,na,news,country
w,1,na,o,assoc,2,sing,na,news,country
w,1,na,o,assoc,2,sing,na,news,country
w,1,na,s,assoc,3,sing,m,lit,country
w,1,na,o,assoc,3,sing,m,lit,country
w,1,na,o,assoc,3,sing,m,lit,country
w,1,na,o,assoc,3,sing,m,lit,country
w,1,na,o,assoc,3,sing,m,lit,country
w,m,l,na,assoc,3,sing,m,news,country
w,1,na,o,assoc,3,sing,m,news,country
w,1,na,s,assoc,3,sing,m,news,country
w,1,na,na,assoc,3,sing,m,news,country
w,1,na,o,assoc,3,sing,m,news,country
w,1,na,na,assoc,3,sing,f,lit,country
w,1,na,o,assoc,3,sing,f,lit,country
w,1,na,o,assoc,3,sing,f,lit,country
w,1,na,o,assoc,3,sing,f,lit,country
w,2,l,o,assoc,3,sing,f,lit,country
w,1,na,s,assoc,3,sing,f,news,country
w,1,na,o,assoc,3,sing,f,news,country
w,1,na,na,assoc,3,sing,f,news,country
w,1,na,s,assoc,3,sing,f,news,country
w,1,na,s,assoc,3,sing,f,news,country
w,1,na,o,assoc,1,pl,na,lit,country
w,1,na,o,assoc,1,pl,na,lit,country
w,1,na,o,assoc,1,pl,na,lit,country
w,1,na,o,assoc,1,pl,na,lit,country
w,1,na,o,assoc,1,pl,na,lit,country
w,1,na,na,assoc,1,pl,na,news,country
w,1,na,s,assoc,1,pl,na,news,country
w,1,na,s,assoc,1,pl,na,news,country
w,1,na,s,assoc,1,pl,na,news,country
w,1,na,o,assoc,2,pl,na,lit,country
w,1,na,o,assoc,2,pl,na,lit,country
w,1,na,o,assoc,2,pl,na,lit,country
w,1,na,o,assoc,2,pl,na,lit,country
w,1,na,o,assoc,2,pl,na,lit,country
w,1,na,o,assoc,2,pl,na,news,country
w,1,na,o,assoc,2,pl,na,news,country
w,1,na,o,assoc,2,pl,na,news,country
w,1,na,na,assoc,2,pl,na,news,country
w,1,na,o,assoc,2,pl,na,news,country
w,2,l,o,assoc,3,pl,m,lit,country
w,1,na,o,assoc,3,pl,m,lit,country
w,1,na,o,assoc,3,pl,m,lit,country
w,1,na,o,assoc,3,pl,m,lit,country
w,2,l,o,assoc,3,pl,m,news,country
w,1,na,s,assoc,3,pl,m,news,country
w,1,na,o,assoc,3,pl,m,news,country
w,1,na,o,assoc,3,pl,m,news,country
w,1,na,s,assoc,3,pl,m,news,country
w,1,na,o,assoc,3,pl,f,news,country
w,1,na,o,assoc,3,pl,f,news,country
w,1,na,o,assoc,3,pl,f,news,country
w,1,na,na,assoc,3,pl,f,news,country
w,1,na,o,assoc,3,pl,f,news,country
wo,1,na,s,assoc,1,sing,na,lit,country
wo,1,na,o,assoc,1,sing,na,lit,country
wo,1,na,o,assoc,1,sing,na,lit,country
wo,1,na,o,assoc,1,sing,na,news,country
wo,1,na,na,assoc,1,sing,na,news,country
wo,1,na,o,assoc,1,sing,na,news,country
wo,2,l,o,assoc,1,sing,na,news,country
wo,m,l,o,assoc,1,sing,na,news,country
wo,1,na,na,assoc,1,pl,na,lit,country
wo,1,na,o,assoc,1,pl,na,lit,country
wo,1,na,o,assoc,1,pl,na,lit,country
wo,1,na,o,assoc,1,pl,na,lit,country
wo,2,l,o,assoc,1,pl,na,lit,country
wo,m,l,o,assoc,1,pl,na,news,country
wo,1,na,s,assoc,1,pl,na,news,country
wo,1,na,s,assoc,1,pl,na,news,country
wo,m,l,s,assoc,1,pl,na,news,country
wo,1,na,s,assoc,1,pl,na,news,country
wo,1,na,o,assoc,2,pl,na,lit,country
wo,1,na,o,assoc,2,pl,na,lit,country
wo,1,na,o,assoc,2,pl,na,lit,country
wo,1,na,s,assoc,2,pl,na,lit,country
wo,1,na,o,assoc,2,pl,na,lit,country
wo,1,na,na,assoc,2,pl,na,news,country
wo,1,na,o,assoc,2,pl,na,news,country
wo,1,na,o,assoc,2,pl,na,news,country
